103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,60.00
103.00,61.00
103.00,61.00
103.00,61.00
103.00,61.00
103.00,61.00
103.00,61.00
103.00,61.00
103.00,61.00
102.00,61.00
102.00,61.00
102.00,61.00
102.00,61.00
102.00,61.00
102.00,61.00
102.00,61.00
102.00,61.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,62.00
102.00,63.00
102.00,63.00
102.00,63.00
102.00,63.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,64.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,65.00
102.00,66.00
102.00,66.00
102.00,66.00
102.00,66.00
102.00,66.00
102.00,66.00
102.00,66.00
102.00,66.00
102.00,66.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,67.00
102.00,68.00
102.00,68.00
102.00,68.00
102.00,68.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,69.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,70.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,71.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,73.00
102.00,74.00
102.00,74.00
102.00,74.00
102.00,74.00
102.00,74.00
102.00,74.00
102.00,74.00
102.00,74.00
102.00,75.00
102.00,75.00
102.00,75.00
102.00,75.00
102.00,75.00
102.00,75.00
102.00,75.00
102.00,75.00
102.00,75.00
102.00,75.00
102.00,75.00
102.00,76.00
102.00,76.00
102.00,76.00
102.00,76.00
102.00,76.00
102.00,76.00
102.00,76.00
102.00,76.00
102.00,76.00
102.00,76.00
102.00,76.00
102.00,76.00
101.00,76.00
101.00,76.00
101.00,76.00
101.00,76.00
101.00,76.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
102.00,77.00
102.00,77.00
102.00,77.00
102.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,77.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,79.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,80.00
101.00,81.00
101.00,81.00
101.00,81.00
101.00,81.00
101.00,82.00
101.00,82.00
101.00,82.00
101.00,82.00
101.00,82.00
101.00,82.00
101.00,82.00
101.00,82.00
101.00,82.00
