48
48
48
48
48
68.00,10.00
69.00,10.00
68.00,10.00
69.00,10.00
70.00,10.00
69.00,10.00
69.00,10.00
91.00,10.00
91.00,10.00
91.00,10.00
93.00,10.00
93.00,10.00
93.00,10.00
93.00,10.00
96.00,10.00
96.00,10.00
96.00,10.00
96.00,10.00
96.00,10.00
96.00,10.00
96.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
97.00,10.00
100.00,10.00
100.00,10.00
100.00,10.00
102.00,10.00
102.00,10.00
102.00,10.00
102.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
108.00,10.00
108.00,10.00
108.00,10.00
108.00,10.00
108.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
112.00,10.00
112.00,10.00
112.00,10.00
112.00,10.00
112.00,10.00
112.00,10.00
116.00,10.00
116.00,10.00
116.00,10.00
116.00,10.00
119.00,10.00
119.00,10.00
119.00,10.00
119.00,10.00
119.00,10.00
119.00,10.00
119.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
123.00,10.00
123.00,10.00
123.00,10.00
123.00,10.00
123.00,10.00
123.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
130.00,10.00
130.00,10.00
130.00,10.00
130.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
134.00,10.00
134.00,10.00
134.00,10.00
134.00,10.00
134.00,10.00
134.00,10.00
134.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
132.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
131.00,10.00
129.00,10.00
129.00,10.00
129.00,10.00
129.00,10.00
129.00,10.00
129.00,10.00
129.00,10.00
129.00,10.00
129.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
128.00,10.00
126.00,10.00
126.00,10.00
126.00,10.00
126.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
127.00,10.00
126.00,10.00
126.00,10.00
126.00,10.00
126.00,10.00
126.00,10.00
126.00,10.00
126.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
125.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
121.00,10.00
120.00,10.00
120.00,10.00
120.00,10.00
118.00,10.00
118.00,10.00
118.00,10.00
118.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
117.00,10.00
115.00,10.00
115.00,10.00
115.00,10.00
116.00,10.00
116.00,10.00
116.00,10.00
116.00,10.00
114.00,10.00
114.00,10.00
114.00,10.00
114.00,10.00
114.00,10.00
114.00,10.00
114.00,10.00
114.00,10.00
114.00,10.00
114.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
111.00,10.00
108.00,10.00
108.00,10.00
108.00,10.00
107.00,10.00
107.00,10.00
107.00,10.00
107.00,10.00
107.00,10.00
106.00,10.00
106.00,10.00
106.00,10.00
106.00,10.00
106.00,10.00
106.00,10.00
106.00,10.00
106.00,10.00
106.00,10.00
106.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
105.00,10.00
104.00,10.00
104.00,10.00
104.00,10.00
104.00,10.00
104.00,10.00
103.00,10.00
103.00,10.00
103.00,10.00
